19
854 1647
706 212 289
645 298 819
700 746 867
837 830 842
201 811 637
780 210 842
745 132 296
37 841 293
763 246 325
396 687 795
233 785 114
620 625 981
862 132 427
350 467 963
730 306 809
780 791 216
802 356 448
194 510 111
266 559 676
325 93 998
104 836 327
345 861 537
252 647 526
198 673 367
766 516 455
235 243 254
864 808 122
386 600 169
617 45 158
485 274 606
624 140 972
836 157 965
262 86 782
514 506 150
255 78 135
679 188 419
864 743 287
815 46 293
844 431 436
833 363 225
396 668 14
687 86 475
60 610 466
217 774 376
666 827 862
395 766 746
767 191 10
86 473 936
203 476 502
476 355 999
176 704 535
160 355 317
200 481 757
480 857 377
604 290 71
243 267 710
411 11 309
602 365 609
532 212 296
596 310 701
555 785 292
62 770 702
307 140 851
844 640 105
152 442 791
546 342 182
579 6 189
113 505 945
534 348 889
139 591 708
31 46 453
256 366 435
21 22 7
448 736 731
156 515 481
366 360 14
425 318 992
354 480 636
138 476 33
1 655 444
129 226 422
554 504 126
654 480 409
431 205 8
178 262 99
16 131 760
56 161 538
606 502 203
68 799 82
493 815 20
247 72 918
549 736 31
220 360 550
98 467 800
446 45 294
614 408 110
254 365 158
546 740 189
111 362 373
407 126 647
388 262 509
395 450 382
254 632 658
821 413 11
513 108 79
76 11 929
746 424 462
543 709 297
761 758 531
46 418 618
194 461 353
170 178 89
760 2 528
644 277 786
808 400 39
845 434 170
604 296 769
478 629 406
460 349 173
788 153 376
224 554 257
355 727 338
536 729 548
847 372 27
494 408 967
143 670 621
619 160 599
67 447 939
164 860 410
806 863 294
586 684 39
69 142 973
747 14 917
517 443 582
636 812 694
171 755 488
331 351 650
866 111 684
181 511 308
695 270 180
726 10 970
338 765 464
451 225 732
140 333 378
145 289 135
775 825 15
497 668 165
503 562 245
783 213 787
191 40 708
237 846 933
591 658 693
556 163 915
842 679 894
297 55 422
53 547 897
128 747 667
653 363 45
64 418 348
342 45 395
682 435 618
567 136 184
436 609 939
567 693 327
697 368 318
383 73 275
352 399 367
167 24 440
268 257 879
555 220 78
209 370 720
424 10 562
72 362 635
373 574 692
254 190 538
758 72 201
624 537 109
340 290 545
551 709 576
169 258 937
806 238 280
362 685 324
224 312 844
228 764 381
667 663 556
649 205 555
332 798 741
81 376 981
757 353 726
493 377 667
824 703 182
799 252 82
335 32 574
116 744 93
697 14 965
207 433 854
144 625 898
538 555 525
61 624 774
571 767 63
465 77 139
302 627 508
436 615 613
427 577 365
134 63 795
216 108 765
727 91 433
183 541 51
90 593 476
404 717 967
470 96 948
11 129 725
760 695 346
360 700 584
326 581 740
15 392 317
456 339 436
765 642 360
859 461 465
164 322 124
449 155 144
207 59 709
1 356 517
36 301 479
590 518 861
166 149 756
155 262 981
644 837 898
15 589 46
786 52 329
447 537 193
361 484 567
842 238 847
604 50 498
859 567 379
141 98 968
295 1 892
369 462 682
687 95 844
220 585 830
70 834 95
637 356 312
815 330 182
355 539 665
200 21 227
778 284 641
394 773 150
386 855 259
760 457 646
204 56 831
573 215 113
647 851 439
643 814 672
749 638 437
76 495 849
51 395 403
45 38 400
770 593 851
700 12 781
220 23 297
334 813 15
493 2 979
45 722 111
407 175 496
814 502 315
114 747 783
512 615 188
670 649 531
469 490 268
163 391 44
254 689 156
429 184 947
328 249 260
622 768 514
297 171 830
748 713 835
837 29 615
105 378 194
824 48 936
281 94 127
228 517 997
865 704 853
124 767 374
399 460 211
572 581 693
558 456 364
717 368 902
482 358 904
651 183 883
282 35 1000
568 713 729
855 55 495
250 554 239
733 68 113
837 96 607
152 470 315
776 462 667
109 166 709
863 272 433
123 268 638
623 731 589
495 376 346
699 437 386
566 105 764
430 283 9
354 112 70
786 690 505
780 701 223
694 304 888
604 803 12
196 31 467
459 734 723
856 191 413
288 313 449
79 602 424
136 581 125
112 487 233
658 632 793
169 82 989
272 325 264
248 698 245
388 6 715
227 77 435
635 434 261
51 188 789
123 801 289
113 777 513
460 538 58
335 301 995
86 368 610
526 586 437
92 644 44
182 206 850
607 427 898
673 437 883
862 594 876
246 399 843
343 263 165
19 153 622
647 742 384
69 180 38
655 370 342
344 818 671
490 624 164
774 289 145
55 366 315
861 843 243
434 322 860
603 298 220
301 86 876
524 274 965
867 649 616
23 127 937
804 35 13
341 464 183
809 256 239
353 743 154
104 40 968
761 784 128
639 68 901
342 37 874
63 503 186
293 780 712
221 863 687
305 794 832
802 225 773
465 418 543
572 760 485
494 165 139
584 647 351
412 722 772
512 176 118
579 46 935
204 597 754
400 368 982
526 489 226
166 183 499
855 660 725
176 593 232
313 669 529
136 746 819
16 670 440
763 705 659
637 583 318
590 515 844
416 516 931
92 310 582
24 358 915
685 479 217
210 231 552
771 339 141
265 779 865
248 77 859
352 474 308
104 600 947
439 833 864
436 759 752
617 288 420
249 790 496
682 555 782
148 480 742
200 79 916
296 179 835
114 405 71
213 124 239
811 646 734
856 805 257
679 781 105
553 255 561
205 301 495
795 834 482
422 137 549
739 558 301
250 149 525
386 486 497
318 504 141
148 360 377
555 70 919
5 54 801
779 688 917
96 416 670
514 858 771
759 472 266
649 400 244
835 549 734
87 540 777
242 707 285
822 325 805
208 187 370
769 810 835
201 15 787
775 842 544
44 330 706
843 432 493
182 844 871
788 342 545
254 800 484
708 432 171
598 861 370
178 498 345
175 68 201
268 594 45
604 118 604
563 562 65
230 567 852
133 89 345
103 522 763
603 348 589
395 200 96
848 267 574
392 471 848
440 658 575
25 644 410
648 363 336
419 799 235
533 555 459
315 623 241
546 183 787
396 562 879
504 459 781
71 516 201
20 814 152
444 114 569
789 302 243
780 29 111
668 102 593
652 813 790
659 61 966
191 705 312
663 297 434
454 490 605
402 380 624
629 491 947
813 836 839
456 747 849
373 4 242
338 359 991
622 593 295
83 48 417
623 312 679
553 744 979
217 835 858
513 56 339
625 311 158
592 668 875
473 168 561
295 683 444
679 124 320
62 156 232
333 213 85
778 665 996
224 171 711
555 709 428
208 192 313
120 643 612
142 664 908
362 168 149
211 863 947
518 97 826
636 299 510
276 401 55
167 58 603
271 325 162
306 228 905
515 481 501
345 321 9
494 774 981
740 439 697
163 656 722
654 519 890
649 137 102
629 740 783
746 249 373
167 802 716
254 201 852
14 372 148
176 360 818
306 229 196
712 762 694
132 727 719
111 262 331
115 263 683
413 141 402
56 774 579
315 169 883
464 164 513
845 361 408
743 93 776
83 702 927
326 399 301
111 150 450
496 686 824
392 794 105
284 544 55
814 792 440
702 85 288
841 435 811
864 662 107
250 564 362
476 735 256
459 333 282
260 757 198
624 138 261
618 623 578
280 100 42
624 250 343
480 413 753
587 428 487
97 172 45
235 452 625
468 785 963
395 138 110
159 188 360
843 75 538
473 670 876
664 297 36
202 25 822
807 26 127
229 59 975
236 826 790
704 858 713
464 721 348
254 679 470
291 603 432
30 339 496
394 251 768
359 733 508
747 388 806
465 766 225
390 580 535
849 682 936
595 139 116
142 523 234
357 757 660
636 203 632
563 798 844
852 133 303
340 126 215
503 459 963
428 403 27
25 604 658
404 595 53
176 846 776
822 759 228
244 737 363
854 418 247
738 863 859
261 359 415
322 126 684
168 725 188
818 54 274
679 771 913
719 377 464
435 744 83
618 454 207
344 331 285
469 356 588
234 308 864
330 411 355
631 49 514
354 504 815
485 46 828
717 469 201
757 604 91
832 269 363
606 71 896
114 301 235
641 430 919
459 695 555
800 380 401
534 828 192
125 417 786
563 155 555
782 512 445
18 3 733
189 204 154
466 818 744
86 424 693
530 455 514
255 655 789
23 301 997
616 596 850
452 568 483
561 259 863
581 94 808
664 55 993
669 58 497
226 690 647
846 396 350
235 781 921
210 716 823
602 339 516
488 9 999
314 658 143
528 165 637
301 473 330
729 462 234
245 376 25
848 198 360
408 764 919
786 17 34
467 367 709
378 577 555
740 104 62
335 859 782
528 86 844
664 776 575
533 128 745
234 548 727
638 118 128
233 774 875
16 305 286
453 686 847
633 767 256
690 805 23
142 53 161
508 754 632
287 83 982
480 769 624
134 425 455
137 215 999
226 49 297
565 224 239
233 743 18
302 721 259
289 614 676
729 760 961
836 337 164
585 539 720
853 67 936
210 859 643
596 499 296
650 387 727
552 319 486
704 514 470
343 624 718
463 675 196
579 127 181
673 266 71
132 234 637
168 148 493
368 758 158
31 691 376
249 663 148
550 179 300
507 12 658
345 356 66
567 416 130
294 545 262
130 249 491
473 404 962
134 622 735
214 621 857
631 406 12
219 599 276
558 761 891
336 379 927
344 311 386
427 344 802
9 49 223
440 847 767
392 840 627
246 306 286
389 777 851
440 335 932
261 360 191
598 600 396
172 354 342
639 628 816
837 530 891
578 334 547
634 407 296
838 660 729
284 360 296
200 120 197
757 478 827
126 430 682
38 80 301
145 358 110
611 337 666
521 825 1000
27 126 436
755 505 457
770 206 10
539 435 70
593 299 153
120 671 755
374 833 398
322 13 652
687 368 40
773 261 105
615 643 18
756 850 933
866 785 138
733 520 932
171 60 308
545 65 572
669 338 61
34 647 697
625 838 116
174 136 155
369 733 588
197 93 826
107 633 975
752 471 649
495 114 904
783 26 779
195 654 431
824 530 505
213 832 441
545 294 411
826 422 765
328 731 301
114 742 595
791 338 767
620 291 42
632 171 883
621 753 344
619 185 115
459 845 966
749 583 284
141 842 220
725 671 320
212 456 170
819 635 380
697 403 604
314 692 414
377 191 843
87 387 119
58 697 175
862 510 867
269 655 525
455 143 401
745 158 539
51 734 557
88 9 361
510 261 495
430 328 537
327 531 106
71 761 274
390 679 907
456 137 420
669 229 474
224 503 788
334 779 521
338 743 549
253 768 19
835 138 408
461 706 140
145 660 336
576 395 142
109 578 977
649 840 692
220 70 748
804 349 103
258 486 101
323 327 473
398 381 822
226 759 401
709 782 957
603 674 33
305 203 321
147 156 185
153 278 40
801 651 322
545 650 176
26 260 453
538 419 633
605 336 726
412 214 354
126 332 456
321 48 630
641 819 431
795 186 463
538 757 624
841 260 396
424 296 295
206 399 492
718 234 109
740 576 395
206 656 161
439 491 624
655 819 304
227 581 553
706 584 442
593 628 568
749 322 615
116 408 466
723 458 598
683 392 102
562 347 34
402 247 284
302 52 87
84 297 924
854 194 256
481 540 969
642 122 677
233 311 487
301 330 783
161 29 732
853 65 253
522 314 82
816 196 619
112 192 450
76 579 872
663 437 179
157 29 248
345 167 446
301 332 139
180 306 608
184 61 838
770 154 891
244 230 557
480 587 852
517 337 574
513 725 275
636 277 868
689 404 37
861 646 82
569 821 530
516 676 465
811 209 178
145 112 24
106 501 893
743 399 867
805 834 926
278 775 758
567 69 62
716 198 265
583 375 531
741 498 224
814 815 592
616 106 452
88 100 826
542 610 232
239 758 844
426 661 390
84 827 527
493 214 129
596 153 828
330 480 795
510 109 434
396 524 595
504 557 675
475 660 222
505 613 258
41 442 43
674 193 134
331 664 484
86 833 899
730 442 251
236 147 409
669 84 31
387 77 401
512 636 888
649 518 716
470 731 19
288 490 763
122 494 686
151 733 975
419 484 634
175 491 295
554 752 324
468 99 318
231 819 806
536 104 965
374 280 754
244 173 409
774 657 583
204 10 366
184 645 26
27 483 757
787 258 64
500 287 592
769 616 51
245 587 847
440 764 690
402 782 111
819 312 157
182 785 518
533 156 275
70 17 300
405 387 239
81 27 989
436 492 894
144 695 457
349 757 90
560 364 457
463 709 256
422 524 643
208 467 591
749 324 762
369 120 204
528 784 76
396 710 256
348 355 906
211 323 814
656 343 83
866 79 994
265 121 682
779 662 148
855 33 963
445 771 212
147 618 33
70 599 313
601 445 702
415 337 824
139 180 32
561 352 518
204 234 614
163 294 322
225 296 571
663 622 997
626 3 845
713 860 305
369 673 381
428 78 141
655 108 905
488 826 884
93 407 109
41 485 477
346 410 423
603 502 767
327 301 972
77 13 311
201 772 58
357 179 850
132 160 140
587 382 720
834 99 481
497 70 248
167 85 615
686 412 856
212 813 14
779 616 635
588 345 884
627 725 564
847 454 986
483 438 90
155 23 216
244 587 260
127 811 347
731 770 378
232 664 171
137 113 329
93 617 26
40 761 702
179 68 780
486 844 828
81 3 608
337 608 116
49 28 135
448 260 923
387 164 778
8 693 59
763 319 770
170 113 762
364 22 233
294 132 634
137 861 806
737 849 911
417 837 128
770 567 387
485 358 128
412 399 197
196 623 964
402 408 518
646 564 763
668 496 575
151 362 168
285 391 2
690 28 722
510 145 653
405 375 863
509 226 601
605 593 268
309 556 437
30 858 270
156 486 204
524 687 504
641 194 892
206 609 983
572 117 244
746 637 304
18 439 716
204 340 978
399 447 80
362 739 146
765 69 276
556 16 672
690 817 834
610 468 483
293 167 542
449 13 762
622 199 809
425 573 173
557 357 412
314 709 621
644 514 193
219 264 394
602 238 57
848 122 877
173 609 149
754 504 904
609 48 446
509 230 237
264 393 293
166 190 168
780 133 38
152 269 857
209 724 63
137 824 597
854 4 704
683 399 782
314 854 499
135 336 934
533 54 456
341 246 369
367 262 691
285 126 285
184 81 427
545 682 74
51 482 981
791 55 373
286 686 583
591 460 834
360 356 656
82 833 21
756 54 554
559 148 367
254 248 173
518 816 454
37 500 438
431 485 436
137 78 108
616 346 302
473 240 647
508 531 733
849 732 697
659 38 619
700 456 158
165 329 137
663 614 513
327 384 542
241 300 853
574 383 886
713 546 989
511 483 967
454 245 299
450 135 500
470 477 430
494 121 412
740 338 497
112 825 217
218 151 956
420 205 27
720 730 268
486 599 549
739 710 738
559 53 292
551 718 707
706 3 37
717 739 446
527 294 542
265 807 338
168 240 871
706 665 122
599 378 181
834 333 701
588 122 833
231 867 948
378 351 376
34 366 295
11 463 371
251 448 501
721 838 904
516 437 171
65 802 721
231 578 974
726 469 153
680 621 333
719 184 311
71 538 208
65 556 468
191 486 855
652 236 211
730 120 722
386 485 371
814 728 94
441 411 186
334 160 521
307 775 83
855 397 722
623 427 602
367 623 583
745 644 819
816 172 206
265 745 640
138 768 690
819 258 435
551 642 982
23 101 952
451 92 705
367 696 410
187 250 358
177 707 592
272 564 254
775 59 422
269 283 665
727 615 353
368 40 601
476 840 722
502 541 51
193 774 31
8 92 232
40 629 506
577 791 814
709 741 554
375 144 366
647 364 617
675 288 279
759 592 98
375 677 285
326 461 391
441 686 570
854 80 665
556 24 831
358 155 765
260 417 383
470 193 922
495 749 704
434 175 284
624 156 313
356 475 732
705 85 797
858 172 927
472 115 125
107 186 662
835 305 861
474 214 639
598 225 689
790 40 601
193 192 576
775 75 517
808 126 426
32 649 163
852 525 640
852 825 216
501 528 438
292 451 871
453 234 59
488 439 714
183 40 283
764 640 942
852 272 974
306 570 175
116 97 691
831 140 452
773 612 79
779 766 173
235 137 269
805 589 58
638 429 143
647 509 530
398 104 594
667 348 582
159 756 462
156 199 754
519 771 82
208 349 793
536 120 876
123 33 670
426 65 578
387 718 733
765 358 992
242 22 636
521 837 873
705 154 753
1 708 286
721 804 26
190 664 850
87 472 501
550 746 200
417 640 820
631 48 63
778 429 107
335 469 240
672 348 268
553 861 774
182 786 916
400 480 589
166 242 879
810 347 51
856 167 656
215 231 169
623 639 805
581 120 360
231 477 32
488 104 502
191 43 933
328 155 65
226 26 870
321 213 606
521 652 356
239 501 551
527 146 224
416 658 914
650 188 472
661 149 967
653 511 3
117 274 232
276 794 494
686 189 703
423 683 542
209 545 428
812 325 679
245 300 524
608 100 361
540 113 268
516 378 282
591 603 483
832 111 362
216 691 433
160 811 298
3 672 111
762 324 307
603 498 531
71 630 906
802 845 158
80 236 110
542 78 79
649 489 338
174 305 446
782 705 83
774 434 143
745 248 597
247 588 73
840 397 601
859 196 144
28 467 397
444 32 255
368 372 593
664 324 601
528 849 313
332 787 134
797 135 42
86 391 855
708 222 457
754 244 556
322 559 970
664 348 282
225 588 54
275 520 964
309 240 876
384 235 980
523 471 160
512 585 253
104 101 445
743 196 591
162 212 531
799 718 488
699 457 564
184 82 915
341 5 475
568 115 955
96 278 475
88 56 995
157 371 112
805 521 781
734 787 830
613 714 137
303 221 308
436 617 346
729 461 265
833 583 752
658 794 561
31 833 890
853 117 625
412 589 558
702 631 162
446 288 293
166 790 54
134 753 141
366 404 256
365 597 490
694 103 142
521 712 127
524 490 329
713 200 713
780 297 437
742 801 514
866 851 926
91 230 617
223 632 384
278 17 25
417 143 125
532 561 604
206 359 831
267 169 934
660 846 189
779 270 483
675 440 387
373 529 696
790 743 119
745 447 782
595 565 143
301 472 478
377 518 345
865 340 842
303 285 502
416 562 404
117 188 379
816 206 755
329 377 920
523 660 157
833 151 922
257 45 266
766 778 227
62 856 759
261 762 985
735 378 175
13 143 417
294 244 341
455 412 331
550 767 190
456 547 668
674 593 296
614 332 700
180 490 136
834 323 38
482 687 865
690 341 87
181 578 486
598 759 261
1 768 858
366 572 378
837 650 233
539 824 19
524 426 273
652 378 688
840 1967
274 130 553
766 573 160
653 581 792
108 629 629
608 1 995
780 180 704
611 489 279
15 354 936
682 171 825
766 685 839
22 525 766
448 289 67
466 801 246
667 60 834
812 711 595
809 223 171
149 107 119
547 726 568
658 758 203
334 551 268
798 272 165
332 724 487
730 320 928
747 634 350
382 425 105
3 624 258
463 829 287
764 586 606
795 620 36
723 739 42
363 689 965
192 299 637
86 364 12
330 232 499
820 415 524
99 781 504
484 527 497
462 813 17
346 467 492
472 753 276
299 223 556
173 780 774
453 603 693
408 721 404
490 531 110
828 156 366
740 94 603
7 679 676
139 275 107
103 348 641
335 373 72
81 258 315
703 756 410
746 829 187
705 159 315
78 135 796
21 105 758
292 712 859
133 39 832
31 91 899
564 654 611
681 94 234
112 47 66
113 269 485
743 722 560
387 640 220
807 296 878
545 402 787
42 100 618
74 46 983
208 604 413
27 224 395
83 588 484
536 786 135
550 39 149
70 371 52
172 263 144
669 432 831
311 815 679
647 607 426
327 678 868
454 82 376
469 266 801
499 536 796
462 558 825
227 139 398
231 805 971
267 636 375
667 105 277
209 559 715
738 627 241
360 665 831
281 692 408
137 533 992
579 150 332
664 267 549
609 534 70
830 277 903
182 409 20
765 559 344
419 813 554
602 763 374
101 18 945
780 460 972
402 524 522
593 49 254
178 69 923
507 162 844
254 45 750
612 365 870
41 54 455
232 85 30
519 247 575
577 828 283
818 431 537
104 402 726
625 564 324
60 194 244
770 379 517
277 253 529
790 615 450
454 137 376
331 489 78
135 525 567
796 50 786
407 641 928
805 117 632
338 694 535
251 822 416
606 343 576
723 513 190
444 174 396
218 710 688
123 525 897
441 411 366
29 304 463
371 169 942
471 695 878
516 621 118
634 322 431
400 458 363
172 668 50
574 77 682
290 369 167
217 632 804
747 447 319
118 406 428
765 132 676
684 358 883
425 714 960
354 270 175
596 533 4
777 16 777
378 73 375
589 620 853
384 52 942
77 372 61
483 275 548
8 373 27
18 640 93
25 115 880
687 420 563
332 117 693
505 829 799
457 683 44
141 9 584
440 716 522
455 337 13
727 324 490
391 369 827
405 767 353
505 2 804
351 468 272
819 47 371
83 558 34
277 614 218
189 341 200
302 143 119
645 140 979
660 228 104
621 46 442
100 380 193
90 689 214
401 156 603
39 610 878
760 722 547
381 735 640
5 65 512
663 581 470
16 470 229
433 678 497
170 198 829
249 100 143
454 832 599
256 770 518
440 656 800
22 682 843
743 577 217
627 737 856
820 666 424
565 745 764
184 204 560
725 720 105
5 80 186
612 488 456
269 642 44
586 618 965
336 456 912
838 288 876
290 306 946
64 672 169
8 586 965
122 101 215
592 238 100
470 832 737
350 483 678
215 457 455
436 14 777
393 738 571
340 18 780
821 494 580
166 641 670
713 550 655
707 218 984
795 828 515
632 482 975
502 195 365
721 365 506
381 559 898
126 742 557
388 703 294
526 530 158
65 364 14
782 545 73
452 172 229
152 724 758
662 422 321
668 442 436
13 179 51
464 468 896
465 387 521
226 631 948
539 176 646
49 249 471
574 211 946
787 590 701
716 368 268
736 78 859
331 692 15
326 558 489
32 673 569
155 620 691
396 35 400
788 462 140
46 660 703
145 566 408
473 433 8
237 476 850
150 403 297
108 757 883
332 780 527
769 471 935
257 422 806
530 541 260
793 27 977
224 208 362
635 803 19
211 279 229
494 493 528
795 407 881
671 575 161
553 755 425
677 554 638
403 500 410
4 279 296
761 532 366
267 480 971
38 111 234
202 663 972
705 161 237
441 779 782
335 100 636
290 418 802
550 662 492
228 820 523
315 338 374
331 609 134
160 344 834
789 633 797
528 519 767
621 460 605
230 702 833
530 754 274
674 123 452
236 299 456
58 356 852
276 538 327
781 705 469
107 472 201
232 155 548
211 94 824
258 426 123
235 22 467
433 459 845
685 463 291
144 684 332
688 209 154
156 306 756
787 152 536
205 724 573
39 660 780
775 806 646
344 751 97
62 472 244
676 66 503
442 253 144
348 376 451
190 327 344
80 230 213
673 330 260
683 640 728
189 185 692
35 709 444
102 529 132
305 74 129
310 346 455
489 167 478
440 763 232
576 697 693
614 730 606
458 334 612
621 322 353
191 520 94
271 644 272
805 522 102
240 227 119
595 76 328
590 76 660
440 215 268
639 685 844
18 782 518
614 124 473
601 101 541
404 265 767
157 619 247
543 538 862
327 647 986
522 196 639
357 654 29
246 810 373
616 318 780
365 587 587
247 683 795
645 753 582
111 833 732
626 191 160
195 241 186
203 11 109
546 448 853
754 378 627
673 668 835
297 353 715
329 565 364
7 86 650
55 270 286
218 316 24
691 458 415
302 524 887
59 267 816
27 833 284
488 762 583
715 682 225
549 214 861
705 391 799
26 25 455
432 59 578
460 20 104
412 188 206
799 94 343
586 187 107
69 546 554
808 138 821
43 283 393
731 798 656
660 157 794
338 580 216
338 291 372
338 211 225
454 13 671
267 819 35
228 46 484
772 779 537
797 667 724
521 17 543
277 236 782
197 265 222
700 509 628
768 644 624
501 455 515
553 218 176
682 601 808
422 836 301
197 386 919
686 612 460
836 267 137
334 817 897
495 360 749
548 37 292
638 759 980
1 812 97
390 169 209
346 281 580
788 830 427
268 665 888
221 291 24
109 672 198
193 85 310
356 266 237
120 289 131
503 246 914
322 195 346
97 365 87
742 797 207
349 363 838
181 310 332
520 626 768
282 493 37
292 823 566
806 305 225
594 172 243
571 689 48
506 697 299
419 682 274
212 159 973
650 95 169
461 606 387
585 404 726
469 153 899
338 288 559
144 746 73
99 385 187
452 791 937
618 109 600
416 421 196
271 355 33
562 750 778
252 207 159
170 424 932
822 189 134
170 288 472
755 529 413
366 328 144
182 3 336
803 57 133
720 318 796
343 672 284
489 23 93
446 439 177
698 556 261
524 473 7
421 724 797
534 373 322
423 625 459
324 117 610
813 390 518
710 733 394
834 64 946
831 548 454
64 480 3
788 127 735
805 461 910
358 774 725
79 155 28
621 745 602
640 31 208
322 325 119
194 833 28
772 575 803
820 828 96
810 537 2
591 368 615
637 645 136
634 509 245
780 117 817
748 229 159
212 346 323
77 155 655
381 225 412
254 751 984
586 815 670
222 709 803
549 755 448
838 692 41
646 54 814
157 393 612
205 665 870
433 360 838
192 774 431
56 753 851
540 303 600
83 435 558
156 25 564
108 524 801
170 788 761
754 468 646
718 346 195
591 77 786
27 355 677
810 685 674
187 289 969
114 246 685
337 386 537
651 260 730
167 480 904
327 63 568
822 51 173
420 381 882
664 803 948
718 351 558
182 499 253
106 675 263
244 816 114
803 156 216
198 38 497
2 216 622
322 571 771
577 828 933
64 286 403
399 176 836
660 408 855
347 827 519
152 336 354
269 286 850
291 500 139
8 237 808
558 550 762
805 390 928
565 260 979
405 724 186
21 222 469
539 804 631
831 81 67
200 569 649
561 341 143
550 552 200
269 62 39
728 749 818
674 758 955
422 116 535
809 277 931
672 115 417
223 624 324
468 81 583
791 307 45
708 817 774
693 189 323
333 582 681
355 121 935
216 158 970
316 402 434
128 91 517
24 728 674
637 66 150
417 47 651
616 370 51
227 160 967
269 234 359
309 98 462
778 71 425
87 138 906
639 136 152
523 238 351
670 776 791
416 5 560
91 50 514
678 371 3
505 22 500
359 97 823
32 740 893
102 670 782
45 105 17
660 452 1000
520 391 240
739 447 710
501 676 512
801 182 726
318 527 492
29 393 208
637 553 703
303 517 932
343 128 549
70 142 598
563 221 770
638 816 236
467 360 223
597 754 679
509 475 761
549 375 425
823 168 828
633 78 380
723 18 71
466 13 766
45 127 540
262 743 38
541 519 246
398 188 171
163 349 431
132 576 790
432 734 281
799 580 345
393 534 485
267 143 621
474 425 542
41 485 162
788 764 927
421 297 738
675 351 512
336 517 558
311 175 399
381 516 726
551 254 580
285 173 280
613 91 27
117 420 93
191 70 662
47 496 582
397 777 115
53 96 969
251 226 414
549 71 319
135 641 83
585 283 344
3 809 508
238 25 728
485 484 876
33 93 269
436 374 451
325 392 926
349 250 771
80 292 821
732 809 439
609 280 138
181 736 868
335 810 841
607 653 198
89 757 643
57 723 317
35 69 881
110 469 687
743 90 439
838 397 507
29 502 412
412 325 264
359 157 648
145 189 86
804 684 79
831 658 777
296 185 974
767 572 213
613 238 12
677 499 202
661 626 785
694 313 526
609 182 346
135 52 387
396 676 905
762 750 196
644 493 391
267 785 945
657 27 150
541 118 22
298 757 488
381 311 630
16 8 576
148 62 415
193 837 330
370 266 354
216 37 306
679 184 438
749 561 804
612 139 231
214 672 953
647 799 276
612 753 615
395 577 844
560 95 559
734 384 881
707 28 226
838 170 78
171 787 710
492 449 670
225 50 993
398 414 924
774 419 905
392 684 531
735 661 468
222 439 754
712 646 728
346 131 118
641 376 810
184 794 479
706 817 213
454 205 48
614 610 20
794 823 710
824 259 838
723 194 121
766 75 797
377 369 368
318 813 522
707 105 789
144 827 261
789 243 63
532 243 981
342 567 323
418 172 602
54 581 338
630 623 664
809 77 846
814 271 525
436 616 915
166 165 472
686 62 902
125 33 769
781 143 21
682 546 386
264 793 403
769 656 904
337 300 447
474 272 66
789 653 67
320 793 849
834 472 204
417 394 959
37 792 611
161 432 97
359 473 867
157 95 796
161 329 700
680 735 620
140 135 862
279 133 92
31 408 990
98 791 369
727 274 457
641 304 169
712 688 159
411 476 557
652 753 665
175 135 496
117 157 756
527 194 996
524 378 901
702 311 595
740 279 378
498 206 128
224 514 528
90 777 222
298 296 26
703 126 166
516 150 752
302 392 813
628 545 950
260 277 348
502 104 636
520 757 208
352 414 260
789 837 614
213 56 640
127 542 553
261 518 212
161 36 615
118 808 335
833 331 117
288 330 928
728 750 533
200 680 790
805 44 68
219 700 316
388 396 8
44 820 554
667 413 499
107 655 422
707 314 978
643 572 458
61 832 506
221 558 683
744 142 653
436 779 962
182 203 515
207 574 17
818 148 635
749 743 693
714 301 698
201 335 140
595 802 332
71 497 928
458 32 919
330 467 520
590 771 264
30 435 481
460 53 605
65 283 606
609 55 967
282 571 826
268 702 970
379 635 452
206 304 317
688 145 268
784 769 835
678 613 652
118 111 932
630 115 826
417 593 135
46 588 321
639 40 358
597 494 160
801 126 857
416 653 736
458 301 732
442 77 791
493 363 788
18 325 761
641 512 803
438 155 767
268 136 7
186 82 756
645 555 206
377 830 927
251 216 193
324 556 127
492 493 742
243 735 975
227 223 557
126 262 470
124 272 231
106 568 364
786 67 491
495 264 668
126 536 381
814 660 15
776 178 361
376 624 637
99 196 381
310 40 18
236 808 519
416 820 240
217 237 509
120 237 573
225 588 653
309 739 85
498 593 362
109 73 590
722 253 11
753 463 756
596 78 182
519 757 305
523 163 797
80 659 932
192 726 600
641 725 439
598 365 96
135 798 479
682 615 635
262 532 444
75 696 497
550 786 195
559 179 496
509 441 991
254 12 747
281 582 221
438 335 672
472 702 327
491 733 178
93 610 375
242 579 394
228 381 812
720 647 141
337 7 681
575 341 501
636 707 879
662 136 679
315 103 861
68 589 994
421 481 405
209 613 173
720 626 314
412 273 688
316 562 167
101 725 9
815 552 186
237 822 289
24 145 396
813 139 848
323 70 587
55 89 551
39 302 719
691 735 104
374 57 456
717 222 721
152 608 561
550 475 841
213 71 21
525 550 697
568 596 622
521 32 283
735 58 942
31 677 19
674 344 390
124 162 620
687 825 567
129 67 207
312 256 681
789 509 756
106 131 189
816 274 233
482 678 507
763 1 236
97 372 391
833 398 451
621 115 126
342 180 926
94 165 551
211 279 925
390 167 848
529 340 836
468 322 664
464 583 469
593 631 414
7 409 501
129 595 160
230 518 295
298 255 387
259 621 258
582 56 575
829 57 130
68 251 678
357 464 793
456 598 417
704 712 516
473 579 717
74 466 45
792 472 375
293 70 769
756 651 970
640 784 279
2 228 716
87 749 547
184 487 621
734 391 979
