19
839 803
795 512 -237
94 953 -904
51 225 -577
701 231 -438
534 404 961
56 119 983
899 684 -95
264 573 -896
342 390 -888
553 356 460
192 554 361
727 468 252
568 499 408
50 124 249
457 451 946
218 588 -702
381 317 -685
460 925 -263
76 587 -637
462 136 -968
829 161 283
684 818 406
229 98 646
402 733 -885
40 665 -446
100 22 28
158 528 -459
14 600 -567
869 568 -727
97 381 -32
677 107 449
276 30 -144
219 352 877
512 380 761
117 181 176
805 202 932
809 331 -463
25 113 613
20 833 198
35 611 -88
860 977 731
539 960 -451
759 177 -201
526 592 736
334 388 685
977 482 -797
846 821 512
720 798 -184
328 484 -984
204 595 857
893 742 142
501 77 -478
774 418 -473
220 988 776
695 603 800
75 858 -735
158 952 170
205 529 448
713 78 654
189 83 626
580 857 642
581 472 -565
58 293 -783
696 943 -63
570 80 545
202 120 719
792 690 -426
790 124 -490
389 502 465
97 602 904
224 639 434
124 504 -991
511 105 946
5 907 -174
29 865 71
180 350 429
621 173 339
587 816 -838
418 72 -290
242 922 419
521 214 -485
311 390 377
715 856 -477
393 106 390
818 945 -269
223 753 503
420 746 228
651 816 -232
121 151 813
73 786 -235
943 502 369
945 523 -354
407 284 907
743 818 21
434 806 830
584 591 369
57 170 -282
671 140 -252
469 140 32
941 533 -122
598 925 692
315 379 648
750 477 -782
863 292 -13
654 243 1
248 463 839
792 435 -558
438 153 -164
165 391 741
953 40 427
623 526 485
138 739 274
463 566 207
606 22 164
916 323 211
496 377 183
752 948 -56
73 36 169
411 629 -915
945 362 -222
202 859 -933
986 601 699
920 660 -849
371 989 -774
400 251 507
576 884 -186
904 262 599
499 891 -663
289 658 180
350 341 247
779 278 376
778 620 -309
566 837 167
135 224 -484
395 125 692
870 602 460
867 232 818
152 218 792
603 113 216
253 540 578
243 716 487
776 428 -935
313 141 307
530 966 -318
506 827 -400
230 862 715
548 12 -692
836 155 120
396 328 126
813 756 -818
919 630 -685
590 69 774
910 456 -730
496 604 557
291 294 814
754 402 -467
770 982 746
404 899 -632
850 61 914
456 985 811
923 62 -947
39 493 189
70 965 34
853 562 -345
260 956 -531
507 83 991
322 528 -426
439 465 520
144 630 -163
884 693 503
575 853 -310
944 293 554
151 677 195
800 83 481
394 106 178
30 87 289
800 763 -901
343 406 -638
440 445 314
115 521 -219
700 4 -194
418 962 123
272 570 148
352 178 451
581 122 -286
900 408 -835
372 541 -875
939 902 -503
777 96 74
441 3 -881
874 889 872
467 852 -810
125 847 422
511 430 -668
955 486 866
613 317 -205
397 975 222
899 154 -274
134 35 739
54 218 870
193 35 -400
328 38 825
510 383 528
720 980 97
892 920 508
863 344 945
543 426 -60
869 686 -664
478 440 412
565 903 -658
340 834 878
895 625 792
356 675 -449
399 927 -201
859 114 255
964 193 295
568 534 13
671 816 -862
794 6 271
741 785 945
365 950 -381
607 446 -56
543 504 -195
814 169 -318
701 949 -826
28 41 -439
689 433 59
480 502 138
555 954 830
732 46 779
557 658 -22
812 728 -649
249 332 165
14 287 805
826 205 -1
860 620 114
353 343 -802
712 634 576
206 612 -373
37 919 -610
382 61 705
57 347 -797
956 946 -796
472 822 -891
96 221 650
435 411 533
661 397 874
34 687 30
531 145 -313
916 970 -106
988 698 -505
347 135 -19
931 80 -269
762 823 808
269 297 154
857 342 -782
752 203 -398
88 189 385
239 30 458
875 137 -733
13 845 476
648 835 -832
102 493 -447
350 392 572
19 743 -359
670 65 -141
585 116 734
232 113 557
73 851 303
641 580 290
677 879 -211
552 750 -171
692 537 -541
52 21 -643
954 310 815
18 25 616
453 421 962
62 489 -772
280 120 945
262 407 -488
300 436 389
986 720 134
631 309 -793
571 741 -139
3 310 -13
861 892 305
530 595 -842
443 351 522
964 430 -940
899 189 696
407 656 778
610 170 -581
77 745 -698
504 732 678
71 707 -311
863 220 600
710 989 801
485 599 -612
170 449 -57
227 469 779
522 241 811
95 646 -320
7 43 866
689 243 -631
595 368 -307
421 613 780
940 656 850
852 498 -626
879 892 -49
212 440 291
822 80 -458
45 381 903
430 347 -607
814 864 358
83 851 -899
159 331 172
689 490 856
770 318 496
694 351 866
67 700 -56
493 487 709
931 646 -257
342 532 -739
136 719 16
290 386 -658
823 794 476
226 902 -449
894 289 -817
893 962 -840
903 928 -869
953 605 524
355 598 -228
306 516 936
980 685 734
203 857 -473
861 554 -992
895 774 832
693 714 549
860 276 50
274 920 -47
492 940 -979
225 737 709
546 725 857
491 223 -998
958 433 -679
121 598 -189
771 858 -28
854 195 164
158 5 522
903 161 776
320 919 -108
67 363 -575
305 904 -108
633 557 57
294 957 -828
250 616 650
529 940 -308
817 59 -783
90 696 11
620 573 475
269 155 938
184 436 -28
593 118 994
627 497 947
667 82 297
535 490 581
351 683 -1
26 918 383
280 604 576
612 416 -315
460 652 -290
800 781 -421
97 912 -689
847 344 21
742 130 -775
659 887 -154
2 821 240
549 35 -117
693 138 -765
598 974 -295
955 476 867
62 982 -348
616 683 -330
715 756 -511
43 514 -97
947 36 214
814 191 501
498 199 408
818 679 690
725 536 -179
230 323 -436
49 852 -841
421 828 -307
134 290 955
398 933 793
294 477 830
691 542 -635
56 152 471
82 856 305
202 613 951
911 672 302
38 251 -775
727 242 -466
832 92 557
765 629 -563
862 938 155
767 197 437
673 822 899
570 219 -103
692 355 84
496 107 48
371 301 -123
949 561 594
247 482 786
561 557 172
312 755 307
348 547 502
106 121 -351
516 86 988
258 285 223
978 630 754
820 266 -457
931 944 145
386 715 -499
235 550 9
479 452 -642
7 346 -230
890 152 -114
368 632 -555
545 884 116
416 532 151
338 143 -927
816 300 177
195 579 -114
291 214 -797
445 774 -492
132 630 -270
374 398 -382
514 369 998
825 504 -110
236 439 -896
675 107 446
711 902 -209
476 746 -97
426 580 654
928 374 37
281 647 -185
836 932
134 343 -414
265 615 -337
356 668 -314
153 196 -800
651 763 -662
708 240 -668
521 775 -307
703 96 -744
40 772 -446
216 196 -302
271 645 951
179 622 -861
294 734 945
430 684 -316
190 744 113
320 396 -531
304 569 307
160 431 -20
301 798 719
757 492 -980
679 599 701
118 771 -680
44 714 548
701 793 -862
491 334 51
466 407 468
635 766 -784
66 170 635
835 832 703
326 20 -373
56 154 -636
806 246 -580
811 651 907
561 494 -638
47 78 -914
447 289 207
529 699 396
820 581 929
574 744 -577
177 403 -674
504 458 -854
286 262 -734
268 277 864
496 335 -247
444 470 -511
166 79 -218
419 467 -157
64 575 438
321 471 140
236 319 332
325 89 -607
745 797 -213
222 592 -300
249 534 -971
663 774 -110
465 362 95
714 231 656
351 727 181
551 719 538
248 203 83
396 812 -737
130 518 -624
336 637 -271
119 510 -514
206 181 908
734 599 239
209 122 411
688 106 -509
96 773 -267
191 117 -294
561 117 -111
229 500 -742
615 692 -882
520 675 230
83 808 -559
703 607 -370
519 805 -678
119 639 -92
554 391 307
716 191 472
79 222 -958
364 684 -903
613 404 399
644 401 95
174 636 765
808 548 764
530 224 51
205 489 895
414 31 -861
51 564 873
184 779 -728
712 836 298
720 499 410
635 211 -939
266 670 265
589 711 -248
658 359 366
800 536 331
473 384 313
53 101 947
287 429 978
3 272 -352
179 786 133
309 83 527
167 831 402
607 745 29
815 741 856
59 196 -46
394 1 -811
544 299 -420
662 754 -257
77 433 82
164 712 -147
230 38 814
365 747 -902
595 721 -342
58 501 -754
621 505 268
504 184 637
571 58 467
716 259 -559
215 231 -305
64 550 -810
136 480 356
453 29 299
211 17 -43
289 161 477
545 557 -492
93 732 -33
313 292 -249
533 241 711
15 615 -31
449 29 -734
754 356 828
107 661 883
404 635 -424
697 585 253
402 823 649
128 121 -494
93 153 971
2 499 -840
10 183 833
388 517 458
371 250 107
585 704 397
466 289 794
172 18 -481
143 160 548
18 484 -266
534 591 -464
777 57 -884
473 641 -974
492 587 -575
757 159 -842
264 62 367
490 5 555
421 765 630
128 473 558
613 828 -592
90 78 867
208 775 574
236 782 718
246 99 678
97 651 58
238 26 957
694 372 892
461 555 -853
5 390 -733
298 310 468
782 673 -709
47 528 -566
147 34 247
389 311 860
705 12 925
762 802 -591
634 581 -213
155 283 802
792 393 846
450 160 -21
305 611 298
397 506 -497
372 28 153
405 746 -551
646 738 -165
207 388 -920
92 787 -591
432 34 203
657 362 282
579 685 -894
124 522 -273
392 311 -281
377 339 279
596 749 -779
621 367 -5
485 768 -995
793 71 705
442 308 974
396 16 -561
629 130 872
395 245 554
736 579 432
164 402 232
711 205 -716
393 265 811
434 45 -942
471 402 777
35 348 230
71 808 460
637 254 -577
278 648 871
822 422 -832
199 139 111
320 511 823
23 147 108
740 373 287
507 744 -42
135 540 328
337 126 523
672 197 507
156 476 705
306 442 -986
356 548 138
429 669 -117
835 213 -773
807 137 -164
550 525 203
211 52 608
762 776 -224
43 288 801
786 85 -691
397 178 -88
275 799 561
219 649 -964
297 465 -34
591 583 855
720 764 -616
202 634 591
192 223 -593
160 748 340
755 394 835
408 793 794
816 209 24
448 605 -397
703 805 -15
493 65 -697
187 209 -858
379 37 -701
788 726 -740
285 570 838
85 556 -408
741 474 76
147 205 604
403 332 -855
699 587 188
355 622 -487
556 62 429
362 86 -964
256 785 976
53 815 -982
768 532 -672
44 401 -482
602 330 462
626 651 -89
51 827 -429
125 648 763
492 298 -718
663 492 -418
560 433 -487
583 400 -515
293 147 -85
59 151 -176
8 366 -35
95 414 413
794 261 -216
692 166 -295
335 620 615
5 401 -57
91 533 738
247 564 -88
269 40 -111
11 447 -560
623 170 418
299 379 802
738 283 -22
559 92 -720
48 259 -379
267 699 -856
765 737 346
519 776 993
428 17 524
645 692 -842
583 751 -90
281 535 -595
134 649 -505
346 381 -394
737 824 977
320 349 750
679 105 795
199 794 -659
239 517 -151
614 598 547
122 26 -294
330 819 292
97 617 182
175 347 403
608 408 869
454 12 -653
415 604 -587
463 456 167
529 470 238
386 118 413
461 69 798
482 341 -106
221 721 -900
553 491 -563
215 504 -30
737 34 748
7 331 430
232 317 -863
396 630 297
452 196 280
64 715 31
484 694 -270
713 486 -197
457 247 -600
801 797 -404
679 775 995
463 157 -314
702 458 223
170 388 -139
506 646 -892
414 423 454
325 105 -97
281 450 -736
690 103 -665
329 460 724
273 822 931
176 363 -656
477 125 854
787 655 563
824 754 784
458 271 775
603 253 485
659 224 -595
304 823 938
421 582 -199
611 114 749
205 549 -225
768 756 -570
102 733 214
283 454 -519
458 234 -475
530 531 -743
69 277 -787
68 320 -400
753 102 948
223 509 -246
166 102 -46
226 245 -966
629 407 14
776 57 336
49 417 -458
484 168 371
167 746 436
194 461 -741
434 644 -564
122 251 536
581 438 497
775 438 -431
707 343 141
450 240 -419
765 383 -694
132 208 -784
626 824 -785
533 453 -903
498 741 -434
727 270 -939
67 486 424
733 95 -645
458 139 -339
297 23 -551
29 576 64
147 194 -374
56 438 732
828 652 836
573 528 -884
678 465 515
741 648 617
771 267 -168
717 367 -686
316 561 894
8 72 -919
79 567 36
790 62 -560
202 90 346
365 361 -99
323 43 -154
320 137 -915
693 491 367
537 543 -96
592 275 -502
174 218 452
477 232 -418
303 671 -533
190 141 -936
621 535 272
287 60 -963
311 108 675
657 720 92
320 749 470
651 27 232
819 197 -893
757 280 -915
505 715 -851
144 731 -691
439 643 -954
567 294 968
488 198 -526
491 148 431
650 337 188
517 99 898
769 571 -505
240 361 367
472 292 693
760 699 467
413 711 -48
433 504 -724
385 547 -300
303 695 -837
784 480 632
453 22 -35
234 642 743
277 620 641
261 627 -767
280 548 -461
471 269 -552
375 392 401
314 729 671
349 768 436
806 696 510
639 429 908
625 215 -158
271 395 -563
241 184 -825
411 608 -108
544 410 765
375 185 -526
409 705 -968
259 757 467
682 440 -566
443 709 693
228 384 -65
184 362 -161
800 794 -267
27 183 -698
595 403 259
596 530 354
64 177 164
236 526 -854
215 257 292
825 198 642
140 64 38
325 347 -878
705 208 170
798 613 -175
468 273 732
170 91 -668
182 506 -501
328 755 825
27 251 504
161 549 717
595 580 -771
102 217 116
15 777 -200
203 688 -306
630 820 251
521 783 -519
41 333 -531
6 473 -955
10 782 -919
110 690 359
607 702 721
497 549 331
686 791 473
500 767 -113
258 742 853
144 129 -439
337 625 102
153 638 -800
349 649 -714
353 430 811
489 619 -64
376 420 47
667 738 -901
485 527 -811
124 583 -382
189 662 -793
709 436 -17
603 258 817
446 438 225
309 90 -4
432 416 -56
148 701 -554
616 656 857
350 238 742
136 164 199
420 690 -114
554 486 -42
306 243 587
274 785 -19
829 768 -666
127 658 -359
569 592 -956
623 35 705
523 546 -696
31 154 455
649 39 -380
216 561 -401
128 109 193
458 667 176
68 124 -755
518 227 620
421 688 -819
663 201 577
802 302 934
275 758 -927
14 478 -539
273 22 -679
184 750 -809
87 105 -942
12 116 -349
379 787 -913
830 602 784
822 671 -24
43 78 -85
68 271 -399
381 394 -826
420 741 602
485 260 483
553 550 139
551 715 561
599 731 974
716 374 -352
38 606 -275
633 358 -297
452 510 -509
191 290 117
266 379 365
283 161 -52
8 349 -850
275 320 -240
485 757 -314
370 120 240
586 474 346
272 279 12
77 354 -428
431 675 663
778 157 3
765 567 -553
758 585 853
178 397 823
344 659 -607
128 47 -578
267 836 179
400 246 -849
666 525 301
417 724 -558
93 659 -872
688 751 -425
68 478 -497
325 284 158
705 412 -213
62 382 610
786 662 -866
651 689 -425
417 214 475
687 689 742
114 254 -795
820 92 -991
414 71 241
728 594 856
350 630 483
775 562 569
109 701 975
102 95 97
244 378 -95
59 113 -156
367 793 -99
235 314 451
444 553 -346
769 536 -638
704 135 841
278 591 800
707 434 760
591 815 182
483 204 -182
27 256 -144
561 152 -672
804 294 -406
647 100 -8
76 622 606
410 674 -247
541 326 -951
583 649 348
667 53 -451
316 332 290
234 136 -705
146 460 -682
588 414 -673
736 491 -690
269 28 -304
637 315 -511
118 743 -995
512 269 844
185 342 646
473 342 957
172 526 401
773 253 251
157 120 748
443 223 -986
37 809 343
783 429 506
619 114 -403
537 547 -301
682 431 795
482 94 455
161 460 765
33 570 281
414 214 995
618 722 -209
175 390 -834
536 199 -151
254 480 492
712 730 -130
291 821 -60
609 477 384
5 125 266
508 733 -447
705 563 255
518 203 -49
90 285 -809
577 348 -46
236 565 -557
766 471 824
159 448 -677
398 150 -434
363 330 294
706 126 611
79 266 876
356 167 -62
146 92 102
488 274 -417
433 805 81
579 416 -543
164 94 749
409 828 -155
175 596 130
25 568 58
307 597 644
347 513 -631
157 334 -411
686 606 -569
594 481 -716
219 175 -764
649 267 -972
151 590 -124
665 644 580
690 535 -559
527 360 -864
216 193 488
518 595 478
168 354 -932
119 527 741
580 534 -358
407 677 -530
196 284 -690
714 401 -984
462 618 -453
186 474 753
536 782 738
283 562 -761
822 475 -604
16 218 899
768 651 680
502 292 289
749 542 868
223 698 -773
549 670 -582
832 380 -796
203 221 312
694 623 -34
557 81 62
17 52 239
817 575 -564
129 745 -491
366 298 986
471 188 -46
392 117 -451
249 818 -905
597 642 -591
654 38 633
626 217 -617
100 56 62
86 215 -103
539 429 -534
27 684 -918
6 317 186
205 87 116
13 516 -222
24 171 485
29 447 -451
311 628 -705
105 678 -872
502 304 -303
400 173 843
631 157 -487
675 95 -628
286 159 -162
792 32 575
168 44 436
46 751 -599
606 487 -408
730 290 713
306 714 -400
208 537 -291
403 707 476
393 558 -546
775 530 -329
333 568 -159
357 172 -60
386 21 -305
581 644 300
220 70 502
660 357 86
571 719 136
831 401 188
319 759 -977
352 623 -354
109 667 -888
184 716 623
72 728 -597
797 216 757
724 224 626
444 248 588
468 281 -239
329 713 -496
785 824 -194
121 396 -25
191 746 -940
736 55 -993
476 40 172
87 474 -917
382 661 -609
744 548 483
735 128 74
498 299 407
441 391 626
326 701 -114
748 54 607
678 374 -679
643 836 -17
110 605 -105
397 430 -34
177 338 -748
182 181 -857
134 96 -945
181 4 511
814 544 458
284 171 758
79 205 -672
423 339 -466
410 771 -482
498 485 -607
684 439 796
820 356 -741
80 70 -410
681 619 862
104 561 -480
624 744 792
42 393 -841
352 122 432
14 392 -559
598 761 66
830 530 -167
526 623 -281
169 601 -50
798 371 -450
603 340 649
230 390 280
101 4 764
90 287 -185
212 256 782
49 635 -997
603 75 -38
287 210 943
181 560 254
780 509 -260
579 79 -47
729 576 419
21 69 187
182 328 551
12 626 -368
67 313 570
572 686 -776
314 604 -951
668 263 -115
363 279 -301
237 43 -26
188 291 -453
379 204 -962
361 734 196
426 535 -10
2 237 79
786 753 -459
216 448 -938
575 242 474
417 802 475
598 234 917
128 460 -712
719 597 -832
292 425 926
204 794 -971
805 244 -169
593 740 -78
296 525 152
210 80 -407
753 162 -124
544 585 -996
17 512 -629
526 252 -580
219 649 352
384 99 791
376 395 641
285 402 581
593 682 887
558 439 170
251 791 540
742 773 175
24 424 -456
508 648 465
431 61 256
101 820 171
693 169 -670
775 105 -269
146 472 -399
57 203 -800
547 115 930
35 412 -426
257 718 458
572 350 315
156 177 426
111 345 -23
524 553 858
472 226 -874
333 363 -246
478 501 716
336 96 335
523 796 290
482 123 873
383 609 519
448 509 -871
214 258 -519
108 35 651
211 417 179
203 384 -103
674 77 828
658 680 -996
597 532 428
276 407 87
477 522 974
587 321 -874
563 795 577
363 685 -964
59 278 957
730 274 -850
290 677 -912
234 503 -386
453 777 168
427 221 -849
12 514 542
760 2 111
446 59 -233
670 267 142
404 511 703
297 590 245
647 78 -947
788 280 258
477 102 -766
560 769 -978
264 358 698
676 601 810
506 770 -237
29 258 -328
69 186 -314
332 534 299
51 753 -170
600 137 -579
733 829 690
577 163 662
179 778 -574
805 653 19
172 787 419
691 171 -979
730 173 -527
243 352 268
696 488 -242
686 819 691
643 374 -768
343 488 -497
739 154 467
183 415 22
55 109 417
49 189 -464
647 632 41
14 687 750
445 15 -673
826 311 263
243 338 -435
8 367 436
321 682 641
8 440 929
260 57 977
687 779 -684
527 730 526
583 106 -952
215 771 -328
679 584 408
497 471 424
620 833 -378
3 583 -950
399 720 -797
87 401 896
895 966
44 632 913
488 615 -831
871 509 467
627 809 -570
845 124 598
83 736 587
389 529 151
278 23 773
847 865 -781
712 622 867
575 383 -964
205 381 347
757 470 -72
693 848 -808
449 133 -162
531 815 327
193 295 809
275 377 496
875 823 397
473 858 905
297 158 644
137 163 -240
75 625 -317
645 624 -273
555 378 945
777 535 521
407 226 -817
681 474 -341
417 576 76
336 833 -621
225 872 690
40 763 717
53 216 -768
117 729 936
895 722 349
400 653 215
769 202 -15
706 198 -980
448 402 -67
328 669 663
635 452 -34
41 690 777
260 23 -811
105 602 -947
178 159 -109
434 430 897
889 2 -666
639 369 606
703 79 -723
597 860 -797
415 839 -995
745 666 -807
10 365 530
207 108 -387
339 267 -576
442 196 -412
649 697 -24
405 377 645
762 43 483
70 6 29
310 403 5
641 677 518
70 892 444
492 396 -632
854 465 751
697 835 -562
877 154 -459
53 654 -96
312 119 -101
877 55 750
753 78 -669
383 308 -882
713 92 349
265 336 840
683 211 433
357 398 565
152 603 259
568 152 -377
12 412 -69
57 640 -835
61 82 -387
459 196 -467
366 480 -222
362 415 748
737 290 769
262 858 -664
556 677 -604
705 669 666
485 174 517
819 599 -287
590 538 -982
592 803 312
73 572 -279
63 736 -182
69 679 667
510 597 106
473 57 712
537 859 -51
7 92 -370
195 289 720
549 827 61
325 618 241
599 548 307
278 637 -445
80 176 -338
394 312 653
481 629 -918
850 298 608
811 189 560
848 14 -105
35 537 -994
817 436 -119
401 348 -840
624 542 -16
66 784 785
352 129 779
682 615 -159
193 319 -578
101 694 -421
486 58 -490
275 698 -659
55 261 713
346 296 808
708 266 -32
610 294 628
30 244 -561
372 512 283
116 875 -851
358 302 -793
645 127 268
284 482 -387
619 773 421
416 147 -337
878 496 701
844 227 -784
426 300 177
615 613 606
771 700 140
37 674 -811
171 440 597
3 198 485
241 730 74
107 465 -223
490 327 -915
696 764 950
320 749 -58
600 682 528
722 86 -430
734 876 -756
731 505 -853
569 441 811
828 76 -394
43 860 260
270 37 17
546 744 57
258 345 -391
431 130 877
718 371 -782
780 94 793
79 400 -796
333 171 767
173 565 -904
428 330 -477
577 570 843
38 580 -268
118 223 -524
697 322 887
353 447 189
29 679 2
851 183 826
656 692 589
743 848 -242
651 513 -417
464 704 162
184 745 485
450 809 125
447 535 -813
212 239 -81
778 343 -68
146 585 663
322 400 -352
76 486 187
34 139 186
803 72 -460
73 118 -578
47 497 236
666 192 1000
664 191 -123
8 778 -442
826 236 679
375 147 -639
364 666 -452
758 319 661
212 311 -182
720 343 -483
585 780 494
616 251 321
437 827 -821
711 366 570
538 81 685
655 375 -452
728 280 492
11 251 -653
327 487 174
72 648 -351
789 645 -181
486 295 954
637 649 682
505 312 657
487 79 -664
200 138 489
559 553 892
704 821 994
372 500 835
138 235 -410
287 591 456
647 516 112
66 717 541
598 622 -203
402 350 -302
32 670 -409
416 679 -601
417 891 911
564 91 610
71 146 -228
628 219 703
473 802 294
485 436 -193
44 667 -846
362 403 -338
357 658 -908
406 690 272
551 669 94
499 82 -120
705 227 -676
8 499 175
595 322 -783
206 337 128
640 262 -723
543 321 -75
269 686 -728
313 292 681
732 203 -686
522 326 434
585 504 584
584 390 -142
159 780 -250
794 710 19
657 161 552
210 98 801
824 260 -974
92 371 865
701 340 -191
632 148 353
414 332 554
268 30 -836
339 771 -982
429 222 -935
350 692 827
4 446 -859
820 93 -261
873 259 -431
586 320 -313
485 341 815
482 182 -597
684 40 -779
774 18 788
33 601 225
249 97 -36
596 500 -852
268 94 546
511 854 189
32 728 -615
642 827 444
669 821 -163
394 818 977
291 228 -259
112 608 983
535 733 -360
456 300 -331
615 830 -962
264 173 239
645 818 -242
651 379 512
715 94 -386
699 235 942
519 688 135
384 793 777
311 860 101
188 815 622
850 166 -97
85 256 25
521 807 773
477 190 936
58 14 -285
851 421 -655
549 761 -732
387 502 -662
585 632 -890
761 480 -482
445 857 938
890 852 169
82 297 -359
844 891 46
839 272 -562
519 243 -590
892 644 473
592 670 -275
436 407 995
448 102 -357
593 767 -953
272 153 425
339 814 622
692 177 931
672 877 65
667 87 -191
57 555 929
453 13 717
737 159 440
775 28 -542
425 3 -308
497 154 13
272 766 -809
654 251 598
424 653 413
263 258 806
466 864 -782
736 759 10
5 566 875
607 81 934
635 868 512
384 813 -843
726 316 -497
378 270 152
104 628 -690
223 611 -687
455 577 905
719 671 793
25 802 375
470 117 -496
192 457 -676
870 265 779
562 554 299
665 32 -915
235 223 -605
54 45 -485
456 307 -106
771 193 -571
313 632 -547
657 610 537
235 462 -627
643 428 622
873 402 -192
676 264 -852
69 593 192
76 764 -893
803 549 -800
408 261 -123
476 150 287
822 364 -613
259 543 248
342 611 889
459 511 735
621 652 313
558 761 607
448 739 -758
721 760 -259
251 665 -639
320 397 952
737 646 -442
577 289 -161
258 30 -649
525 630 -779
197 31 844
374 262 350
747 664 620
401 780 23
59 158 231
440 597 -949
669 597 236
866 215 -939
244 153 504
633 98 -229
729 506 561
583 470 445
151 742 -92
486 739 308
325 33 -993
492 634 742
549 635 -179
98 507 -512
315 29 976
869 775 -834
101 741 -774
875 768 853
758 563 -68
402 737 844
811 670 -111
701 194 -990
344 476 766
296 371 222
662 853 -633
4 285 -663
620 411 -910
719 524 869
779 371 -571
239 564 -401
768 769 -916
444 625 71
207 655 334
152 339 -516
836 477 -659
47 163 -7
45 171 402
34 631 183
107 613 -186
779 600 948
199 463 115
155 12 -642
648 716 -149
628 631 -468
757 24 -117
796 828 -829
615 273 520
459 301 -439
734 177 445
246 140 -472
36 893 58
222 131 -7
836 887 300
330 628 -860
882 80 -719
727 311 787
694 805 -241
367 282 533
326 690 909
486 619 699
557 301 0
322 45 -351
469 33 8
378 815 787
227 421 609
885 805 -266
827 347 -268
50 31 956
116 821 561
460 415 -422
416 638 737
394 525 824
790 441 107
284 380 410
740 11 -380
657 494 -868
25 804 -7
624 625 -134
548 61 225
635 895 34
239 621 105
894 134 249
457 750 -470
868 552 -477
580 58 -976
444 140 212
321 448 34
789 892 138
766 139 -292
169 33 -451
281 655 522
290 307 13
243 710 697
513 557 -397
57 663 382
729 393 -846
706 804 -549
461 454 504
563 869 756
170 479 -83
807 189 204
131 146 264
167 847 -252
411 436 154
460 487 -114
261 720 315
254 620 514
61 1 61
85 36 -617
572 706 -511
749 499 136
800 711 287
394 121 -125
855 5 579
93 791 268
808 465 799
733 578 -939
417 38 -54
795 269 -546
431 753 71
731 557 -471
549 46 -966
818 425 709
611 514 -75
244 274 -128
564 619 973
822 400 -24
617 321 -690
538 463 -321
378 591 -892
777 413 164
799 390 356
685 512 -612
355 326 -369
529 560 -115
619 742 -982
888 67 -488
274 230 -724
235 572 707
519 336 578
237 743 107
249 802 -854
419 63 12
204 381 518
889 873 221
698 479 -877
765 790 411
434 736 876
636 706 736
285 649 803
128 183 -603
737 38 -599
459 847 -420
549 200 317
721 148 -351
112 82 687
852 332 211
878 149 -195
42 534 -255
212 428 -621
669 348 -524
76 55 -528
599 574 -929
429 292 830
174 150 150
392 7 815
319 651 -777
66 397 84
855 870 409
797 472 -917
889 70 -122
163 754 -440
316 856 -317
627 360 -145
327 508 21
293 882 469
179 839 83
507 81 780
646 157 -172
209 534 -891
673 367 -71
685 647 -686
474 63 420
441 189 174
743 117 -659
220 432 198
23 1 -910
491 155 529
182 36 106
369 606 -207
197 423 835
285 692 -27
445 466 234
147 607 24
356 148 -515
636 235 -175
624 77 325
75 784 -787
509 295 -428
402 224 631
747 568 -794
786 285 63
730 132 -26
709 529 859
258 666 582
99 278 133
816 658 -686
71 358 -681
743 700 85
223 42 698
314 278 -776
350 504 -345
695 93 995
160 782 -487
745 287 -8
269 214 -286
890 670 -849
801 218 671
695 102 439
381 494 -214
504 749 60
317 870 -419
833 361 -151
488 345 -546
444 861 -963
440 890 -446
274 297 -700
97 73 -746
267 894 3
571 777 42
763 68 159
590 319 -810
361 396 152
820 61 437
717 533 -112
858 118 735
582 685 49
804 530 -517
56 311 -139
402 189 -200
414 609 204
131 191 -160
179 163 275
772 831 867
28 729 675
246 344 600
44 515 -282
777 544 -716
82 388 -92
53 188 -786
648 339 -672
27 243 -608
490 445 -643
48 739 957
25 677 -944
481 841 706
395 420 -154
877 276 955
439 189 -693
164 181 -517
144 414 855
213 526 321
574 313 -291
621 778 936
846 799 96
651 822 -905
831 655 -717
75 697 -642
48 258 -319
608 538 -799
77 68 -494
494 673 -677
222 246 -537
642 30 131
377 543 888
28 301 830
482 121 736
688 642 -396
221 436 431
429 261 107
419 260 180
64 121 -34
872 769 716
657 892 -715
218 455 -895
496 708 -741
169 649 -275
203 387 411
656 776 917
655 277 954
589 868 89
177 719 -116
439 223 380
162 131 -94
528 879 -948
870 279 3
382 313 19
484 693 362
240 331 -396
136 766 592
871 700 -780
695 321 38
286 370 166
599 495 -847
411 538 172
44 288 430
195 284 96
471 765 94
633 383 837
412 16 406
387 784 181
559 212 418
679 672 -210
358 297 229
168 669 354
147 321 107
694 724 -123
36 768 -523
386 619 29
364 308 -928
232 337 917
585 330 -781
261 41 -474
421 664 -562
235 767 -750
280 156 263
48 833 -593
460 808 -267
723 225 -209
711 466 378
814 596 -174
99 187 151
488 630 868
269 604 938
712 9 -562
795 468 -655
798 759 -768
799 445 -528
889 783 23
651 764 -972
85 632 49
512 805 778
277 608 -421
261 466 976
342 122 548
601 183 913
164 760 309
792 841 -309
115 450 812
69 372 -630
253 742 -994
247 649 -665
681 774 433
416 646 -550
292 179 -957
47 884 684
733 490 970
192 249 163
346 872 880
96 537 -101
613 281 647
129 791 -68
294 597 685
58 176 175
413 297 -472
230 474 -869
637 159 596
415 436 -750
501 622 552
134 91 -521
729 625 578
361 48 -691
153 766 282
372 621 -260
859 609 -948
283 426 565
734 285 700
658 125 -95
142 62 948
689 458 -383
738 639 -549
295 65 276
176 409 -237
339 748 301
412 730 -890
35 257 -247
760 218 -668
618 534 -963
240 683 834
493 650 810
